# 	98x98			98x150			150x150
1.436191609414137638e+01 8.509349389732376423e+00 7.923686444818294206e+00
1.436117388019246199e+01 8.508712681954618162e+00 7.923795983252109210e+00
1.436045827386498530e+01 8.508092576814144437e+00 7.923915848735661349e+00
1.435971605112150584e+01 8.507455839576222090e+00 7.924025288483353080e+00
1.435900043600226716e+01 8.506835704984966995e+00 7.924145055312232344e+00
1.435828481648924537e+01 8.506215555675360918e+00 7.924264772837339876e+00
1.435754258056442012e+01 8.505578774282344767e+00 7.924374064673612494e+00
1.435682695226802785e+01 8.504958595550055733e+00 7.924493683638168307e+00
1.435611131958204112e+01 8.504338402113452489e+00 7.924613253345977881e+00
1.435536907048844490e+01 8.503701576607486601e+00 7.924722397412012675e+00
1.435465342902746855e+01 8.503081353776266837e+00 7.924841868653281551e+00
1.435391205047622165e+01 8.502446246191418311e+00 7.924952753571493425e+00
1.435319640024582455e+01 8.501825993984258645e+00 7.925072126408785778e+00
1.435248074563280873e+01 8.501205727096142084e+00 7.925191450067582188e+00
1.435173935393370570e+01 8.500570575468385570e+00 7.925302187450167679e+00
1.435102369055961624e+01 8.499950279232294292e+00 7.925421412798670850e+00
1.435030890212164145e+01 8.499331715635614515e+00 7.925542428302904341e+00
1.434956661797263422e+01 8.498694772700492450e+00 7.925651179002929148e+00
1.434885182078193644e+01 8.498076179783785378e+00 7.925772096290479851e+00
1.434811040719753450e+01 8.497440954844325489e+00 7.925882588092395764e+00
1.434739472194509347e+01 8.496820585319788677e+00 7.926001567938117276e+00
1.434667991163570555e+01 8.496201948457899888e+00 7.926122338017420610e+00
1.434593848493677726e+01 8.495566679587179593e+00 7.926232682657712303e+00
1.434522366588852194e+01 8.494948013451709912e+00 7.926353354675921281e+00
1.434450884247291214e+01 8.494329332686392675e+00 7.926473977686844918e+00
1.434376740267191153e+01 8.493694019926152805e+00 7.926584175305340985e+00
1.434305257052573168e+01 8.493075309915049331e+00 7.926704700348270904e+00
1.434233773401635048e+01 8.492456585288007176e+00 7.926825176430501330e+00
1.434159628112571205e+01 8.491821228679910405e+00 7.926935227166778120e+00
1.434088231520861001e+01 8.491204222141224278e+00 7.927057444661388175e+00
1.434014085359845225e+01 8.490568836324335678e+00 7.927167397553600559e+00
1.433942599965001641e+01 8.489950053279697428e+00 7.927287677947660427e+00
1.433871202065982686e+01 8.489333002948585616e+00 7.927409748745740004e+00
1.433797054598072052e+01 8.488697573353123360e+00 7.927519554987791928e+00
1.433725655828202505e+01 8.488080493850128860e+00 7.927641528065441534e+00
1.433654168691657738e+01 8.487461652461707473e+00 7.927761613018601494e+00
1.433580107849545726e+01 8.486827926435537961e+00 7.927873112036865955e+00
1.433508619842975129e+01 8.486209055902850906e+00 7.927993099362111273e+00
1.433434558131111380e+01 8.485575300741604821e+00 7.928104500783248909e+00
1.433363157186520631e+01 8.484958148389440069e+00 7.928226229829614446e+00
1.433291755807396406e+01 8.484340981481231836e+00 7.928347910115924435e+00
1.433217604860477934e+01 8.483705435345443746e+00 7.928457325969398894e+00
1.433146202612699227e+01 8.483088239338902881e+00 7.928578908781669377e+00
1.433074799930797738e+01 8.482471028790074641e+00 7.928700442879955901e+00
1.433000735612969834e+01 8.481837186333816447e+00 7.928811551878906627e+00
1.432929332063234718e+01 8.481219946714144697e+00 7.928932988595235543e+00
1.432855266877845857e+01 8.480586075196210771e+00 7.929044000242940982e+00
1.432783950392279770e+01 8.479970553830408875e+00 7.929167178926087800e+00
1.432712545541818017e+01 8.479353270638796403e+00 7.929288469684443896e+00
1.432638479056112146e+01 8.478719355562640558e+00 7.929399335420145079e+00
1.432567073339181540e+01 8.478102043345911554e+00 7.929520528949726810e+00
1.432495755120677039e+01 8.477486463929883698e+00 7.929643513175319569e+00
1.432421687335880378e+01 8.476852505336575305e+00 7.929754233136585562e+00
1.432350368251724149e+01 8.476236896922797470e+00 7.929877120225080844e+00
1.432278960803489731e+01 8.475619526710589824e+00 7.929998119480497820e+00
1.432204979652282617e+01 8.474987271947552969e+00 7.930110533092207703e+00
1.432133571339211642e+01 8.474369872764921041e+00 7.930231435302054877e+00
1.432059589323440818e+01 8.473737589040570839e+00 7.930343751898696780e+00
1.431988268077532034e+01 8.473121908212094766e+00 7.930466396411315344e+00
1.431916946399680590e+01 8.472506212914312940e+00 7.930588992454415731e+00
1.431842963088079301e+01 8.471873885782049030e+00 7.930701163642559948e+00
1.431771552615291832e+01 8.471256414252883005e+00 7.930821823504871304e+00
1.431700229642422961e+01 8.470640675574415468e+00 7.930944274230678381e+00
1.431626245036210676e+01 8.470008305075078070e+00 7.931056300147134586e+00
1.431554921200673292e+01 8.469392537498810825e+00 7.931178654070663470e+00
1.431481023663519281e+01 8.468761885417116275e+00 7.931292422502542294e+00
1.431409698965854460e+01 8.468146088961168161e+00 7.931414679684463565e+00
1.431338373837328604e+01 8.467530278072166183e+00 7.931536888518305517e+00
1.431264387076134170e+01 8.466897835384893156e+00 7.931648672618498708e+00
1.431193149017746258e+01 8.466283742949709534e+00 7.931772624088954338e+00
1.431121822597444648e+01 8.465667888788606987e+00 7.931894687969258229e+00
1.431047834544878938e+01 8.465035402842785217e+00 7.932006327161293058e+00
1.430976595195523871e+01 8.464421267162588691e+00 7.932130133768938940e+00
1.430902606282717393e+01 8.463788752400281723e+00 7.932241676431061705e+00
1.430831366073389965e+01 8.463174587912602576e+00 7.932365386538966945e+00
1.430760125434278507e+01 8.462560409027940267e+00 7.932489048419618882e+00
1.430686135232118872e+01 8.461927851074680262e+00 7.932600446400027039e+00
1.430614893733840987e+01 8.461313643409534180e+00 7.932724011871375325e+00
1.430543651806180883e+01 8.460699421360878603e+00 7.932847529160635958e+00
1.430469748247331196e+01 8.460068567563498121e+00 7.932960621882196861e+00
1.430398505461309711e+01 8.459454316761318537e+00 7.933084042852442508e+00
1.430327174314852101e+01 8.458838304282700449e+00 7.933205576398276726e+00
1.430253269469062793e+01 8.458207407375208930e+00 7.933318524708915298e+00
1.430182113327958149e+01 8.457594860782737811e+00 7.933443640600643221e+00
1.430108207624877537e+01 8.456963935157570944e+00 7.933556492712364516e+00
1.430036962695293035e+01 8.456349612549990624e+00 7.933679673147780775e+00
1.429965717337396569e+01 8.455735275594756573e+00 7.933802805521201762e+00
1.429891810349380776e+01 8.455104306926626734e+00 7.933915513446946122e+00
1.429820652066717912e+01 8.454491688595888732e+00 7.934040389028710116e+00
1.429749405424687048e+01 8.453877308624505815e+00 7.934163377305969433e+00
1.429675497152935293e+01 8.453246296953611960e+00 7.934275941180386482e+00
1.429604337586936857e+01 8.452633635633510778e+00 7.934400672755731243e+00
1.429530428460028091e+01 8.452002595316415068e+00 7.934513140670655496e+00
1.429459268039137676e+01 8.451389905359011578e+00 7.934637776316312952e+00
1.429388107191001112e+01 8.450777201089641366e+00 7.934762364019526615e+00
1.429314196782352830e+01 8.450146117836649040e+00 7.934874688107118601e+00
1.429243035080121516e+01 8.449533384956685822e+00 7.934999179970130712e+00
1.429171872951042133e+01 8.448920637778101650e+00 7.935123623935388615e+00
1.429098049193305542e+01 8.448291258935615389e+00 7.935237643617096381e+00
1.429026886210927216e+01 8.447678483173097774e+00 7.935361991831460848e+00
1.428953061600156715e+01 8.447049075755545644e+00 7.935475915791972312e+00
1.428881897765009157e+01 8.446436271426838616e+00 7.935600168314866920e+00
1.428810733503676289e+01 8.445823452821690225e+00 7.935724373014322097e+00
1.428736907614347373e+01 8.445194002574801573e+00 7.935838153504463754e+00
1.428665742501039482e+01 8.444581155430052277e+00 7.935962262601502282e+00
1.428594576961941520e+01 8.443968294022139887e+00 7.936086323919603558e+00
1.428520749795243816e+01 8.443338800985756620e+00 7.936199961072826881e+00
1.428449671336418447e+01 8.442727658371163457e+00 7.936325766164797457e+00
1.428378504520743419e+01 8.442114754200263249e+00 7.936449684234775148e+00
1.428304676077863888e+01 8.441485218414154446e+00 7.936563178184306011e+00
1.428233596343252287e+01 8.440874033063067827e+00 7.936688840116913113e+00
1.428159767050244433e+01 8.440244468799203759e+00 7.936802238671207377e+00
1.428088686465766877e+01 8.439633254979176158e+00 7.936927805238120470e+00
1.428017605456553696e+01 8.439022026931290554e+00 7.937053324144333288e+00
1.427943774889338258e+01 8.438392419983825832e+00 7.937166579716449455e+00
1.427872693031047824e+01 8.437781163493415448e+00 7.937292003345438829e+00
1.427801610748415584e+01 8.437169892788340064e+00 7.937417379357938785e+00
1.427727866839630799e+01 8.436541990503267030e+00 7.937532331367939342e+00
1.427656783708708055e+01 8.435930691382031554e+00 7.937657612191538092e+00
1.427583038951894956e+01 8.435302760689573631e+00 7.937772469042039702e+00
1.427511954973206265e+01 8.434691433169739128e+00 7.937897654735577291e+00
1.427440870570830533e+01 8.434080091457177630e+00 7.938022792886098244e+00
1.427367124542957733e+01 8.433452118186565372e+00 7.938137507107634327e+00
1.427296039293601204e+01 8.432840748101696704e+00 7.938262550216163227e+00
1.427224953620950387e+01 8.432229363837251412e+00 7.938387545825710490e+00
1.427151206323193477e+01 8.431601348027877307e+00 7.938502117550262582e+00
1.427080207735801309e+01 8.430991682723762537e+00 7.938628857493153390e+00
1.427009120794049757e+01 8.430380255946793966e+00 7.938753710693603693e+00
1.426935460159040048e+01 8.429753944944398114e+00 7.938869979340363869e+00
1.426864372371873557e+01 8.429142489847579967e+00 7.938994737674549995e+00
1.426790710891709146e+01 8.428516150534061779e+00 7.939110911484265287e+00
1.426719622259648546e+01 8.427904667134850314e+00 7.939235575010663126e+00
1.426648621136792094e+01 8.427294916897363208e+00 7.939362030442421059e+00
1.426574870458414956e+01 8.426666787843457129e+00 7.939476222818685258e+00
1.426503868491444926e+01 8.426057009329714020e+00 7.939602583530211533e+00
1.426432866102612707e+01 8.425447216684373686e+00 7.939728896903490707e+00
1.426359202090104894e+01 8.424820792542035974e+00 7.939844786552326283e+00
1.426288198857937140e+01 8.424210971646509449e+00 7.939971005292710160e+00
1.426214534002354029e+01 8.423584519262684367e+00 7.940086800337761375e+00
1.426143529927369258e+01 8.422974670134358632e+00 7.940212924503470049e+00
1.426072525431169780e+01 8.422364806896116107e+00 7.940339001403566854e+00
1.425998859311944322e+01 8.421738312182608155e+00 7.940454654652000954e+00
1.425927853973704984e+01 8.421128420737582942e+00 7.940580637064578617e+00
1.425856848214639960e+01 8.420518515195668741e+00 7.940706572255175288e+00
1.425783268764391920e+01 8.419893725497843207e+00 7.940823923124941786e+00
1.425712262164062061e+01 8.419283791775105996e+00 7.940949763914988857e+00
1.425641255143292874e+01 8.418673843968440096e+00 7.941075557526467321e+00
1.425567674431728626e+01 8.418049012018844479e+00 7.941192766860600827e+00
1.425496666570468740e+01 8.417439036057285051e+00 7.941318466158392653e+00
1.425423085018671188e+01 8.416814175961434330e+00 7.941435581207764827e+00
1.425352076317435390e+01 8.416204171862236905e+00 7.941561186249654014e+00
1.425281155127862043e+01 8.415595901007101531e+00 7.941688583472735985e+00
1.425207572316680071e+01 8.414970998724202289e+00 7.941805557203283961e+00
1.425136562356446213e+01 8.414360952450882891e+00 7.941931020969649424e+00
1.425065639908259563e+01 8.413752639434532554e+00 7.942058276960441532e+00
1.424992055838849936e+01 8.413127695003330686e+00 7.942175109501963703e+00
1.424921132552230318e+01 8.412519353901025454e+00 7.942302271409989345e+00
1.424847547644644763e+01 8.411894381392455600e+00 7.942419009897497162e+00
1.424776623520104835e+01 8.411286012221358632e+00 7.942546077780254343e+00
1.424705698976796775e+01 8.410677629022320190e+00 7.942673098671991561e+00
1.424632112812907003e+01 8.410052614429885054e+00 7.942789696186329351e+00
1.424561187432447085e+01 8.409444203187797839e+00 7.942916623139039345e+00
1.424490349565059510e+01 8.408837525237013111e+00 7.943045342431195976e+00
1.424416762146017845e+01 8.408212468599304046e+00 7.943161799101618570e+00
1.424345835510789726e+01 8.407604015324789515e+00 7.943288585253426071e+00
1.424272335187074390e+01 8.406980677984675410e+00 7.943406787386972923e+00
1.424201407715972501e+01 8.406372196709920530e+00 7.943533479743157599e+00
1.424130479827124240e+01 8.405763701441451019e+00 7.943660125222982593e+00
1.424056978250172101e+01 8.405140322120210783e+00 7.943778186727487700e+00
1.423986137457670864e+01 8.404533546183522219e+00 7.943906577784949796e+00
1.423915208316350167e+01 8.403925008959527432e+00 7.944033082721499994e+00
1.423841705487307330e+01 8.403301587695564123e+00 7.944151003725631099e+00
1.423770863443097312e+01 8.402694769828929822e+00 7.944279254325509854e+00
1.423700020981905112e+01 8.402087937994178191e+00 7.944407458134762123e+00
1.423626428970460189e+01 8.401462727519426466e+00 7.944523399479478165e+00
1.423555585675685187e+01 8.400855867761181983e+00 7.944651509750190854e+00
1.423482080762366841e+01 8.400232376677838175e+00 7.944769196872279338e+00
1.423411236634516541e+01 8.399625489013097024e+00 7.944897213661361590e+00
1.423340392090318396e+01 8.399018587401476665e+00 7.945025183730990648e+00
1.423266885927957048e+01 8.398395054477498789e+00 7.945142730694676914e+00
1.423196128482899780e+01 8.397789872291243185e+00 7.945272446655426535e+00
1.423125282690418558e+01 8.397182928864445728e+00 7.945400276651910509e+00
1.423051775280154629e+01 8.396559354138020126e+00 7.945517683585099356e+00
1.422981016587573144e+01 8.395954130162012419e+00 7.945647259557886422e+00
1.422907508346005478e+01 8.395330527588447111e+00 7.945764573208302650e+00
1.422836660890916782e+01 8.394723528467372020e+00 7.945892216639244943e+00
1.422765900951948836e+01 8.394118262739699077e+00 7.946021652751646513e+00
1.422692391464372541e+01 8.393494618427151721e+00 7.946138826584176584e+00
1.422621630695109829e+01 8.392889324886155578e+00 7.946268169527078484e+00
1.422550869510889449e+01 8.392284017444838540e+00 7.946397465906481550e+00
1.422477358778438727e+01 8.391660331431287645e+00 7.946514500048336593e+00
1.422406596764679598e+01 8.391054996201958716e+00 7.946643703343022835e+00
1.422335834336340277e+01 8.390449647084945894e+00 7.946772860116533721e+00
1.422262410291604340e+01 8.389827666714747778e+00 7.946891593982299717e+00
1.422191647034480688e+01 8.389222289834997071e+00 7.947020657755764717e+00
1.422118222161211420e+01 8.388600281710466788e+00 7.947139298649652517e+00
1.422047458075805615e+01 8.387994877084796741e+00 7.947268269479401681e+00
1.421976693576447914e+01 8.387389458592485525e+00 7.947397193858453335e+00
1.421903267461320475e+01 8.386767408867990881e+00 7.947515695400134028e+00
1.421832502134432374e+01 8.386161962654956170e+00 7.947644526919885877e+00
1.421761736393967190e+01 8.385556502587842687e+00 7.947773312031035431e+00
1.421688396969564572e+01 8.384936158607546375e+00 7.947893513634447515e+00
1.421617630402321275e+01 8.384330670844882150e+00 7.948022205970606713e+00
1.421544202219933872e+01 8.383708551871011494e+00 7.948140475539657857e+00
1.421473522757867691e+01 8.383104783735927157e+00 7.948270914444318436e+00
1.421402754951393987e+01 8.382499254461327709e+00 7.948399467723147538e+00
1.421329413461606528e+01 8.381878841294456706e+00 7.948519437564313783e+00
1.421258732761059029e+01 8.381275031672528186e+00 7.948649737495695256e+00
1.421187963716477043e+01 8.380669460923606096e+00 7.948778151843200135e+00
1.421114620988957000e+01 8.380049006294942870e+00 7.948897982794996153e+00
1.421043939051049065e+01 8.379445155223738340e+00 7.949028143878956953e+00
1.420970595498994982e+01 8.378824672974728216e+00 7.949147882307698865e+00
